# CANON_MAP.tsv — functional card-identity map. GENERATED by lib/card_canon.py; never hand-edit.
# source_sha256=2f48cb72966c23ba3794f437aa94312e4eadcb2703c32893411ee27fc63b11d9
# ids=3879 classes=2318 multi_print_classes=884
# newer_than_ALL_IDS_v2=B3 234,P-B 086,B4a 001,B4a 002,B4a 003,B4a 004,B4a 005,B4a 006,B4a 007,B4a 008,B4a 009,B4a 010,B4a 011,B4a 012,B4a 013,B4a 014,B4a 015,B4a 016,B4a 017,B4a 018,B4a 019,B4a 020,B4a 021,B4a 022,B4a 023,B4a 024,B4a 025,B4a 026,B4a 027,B4a 028,B4a 029,B4a 030,B4a 031,B4a 032,B4a 033,B4a 034,B4a 035,B4a 036,B4a 037,B4a 038,B4a 039,B4a 040,B4a 041,B4a 042,B4a 043,B4a 044,B4a 045,B4a 046,B4a 047,B4a 048,B4a 049,B4a 050,B4a 051,B4a 052,B4a 053,B4a 054,B4a 055,B4a 056,B4a 057,B4a 058,B4a 059,B4a 060,B4a 061,B4a 062,B4a 063,B4a 064,B4a 065,B4a 066,B4a 067,B4a 068,B4a 069,B4a 070,B4a 071,B4a 072,B4a 073,B4a 074,B4a 075,B4a 076,B4a 077,B4a 078,B4a 079,B4a 080,B4a 081,B4a 082,B4a 083,B4a 084,B4a 085,B4a 086,B4a 087,B4a 088,B4a 089,B4a 090,B4a 091,B4a 092,B4a 093,B4a 094,B4a 095,B4a 096,B4a 097,B4a 098,B4a 099,B4a 100,B4a 101,B4a 102,B4a 103,B4a 104,B4a 105,B4a 106,B4a 107,B4a 108,B4a 109,B4a 110,P-B 087,P-B 088,P-B 089,P-B 090,P-B 091,P-B 092,P-B 093,P-B 094
# id	base_id	fingerprint	kind	name
B1 057	B1 057	73cca2e72be7	Pokemon	Wailord
B1 058	B1 058	a00ff50a2e42	Pokemon	Corphish
B1 059	B1 059	7829180f7d8b	Pokemon	Crawdaunt
B1 060	B1 060	ce960979e07d	Pokemon	Luvdisc
B1 061	B1 061	7ef70c670c72	Pokemon	Panpour
B1 062	B1 062	8442cfa7b3a4	Pokemon	Simipour
B1 063	B1 063	d9f345eda917	Pokemon	Tympole
B1 064	B1 064	2099d9e8ea16	Pokemon	Palpitoad
B1 065	B1 065	ce8336c10e93	Pokemon	Seismitoad
B1 066	B1 066	20408562b058	Pokemon	Tirtouga
B1 067	B1 067	4590c63f7ba3	Pokemon	Carracosta
B1 068	B1 068	f3cb0479fff6	Pokemon	Frillish
B1 069	B1 069	44c6999731da	Pokemon	Jellicent
B1 070	B1 070	a913f8386eb6	Pokemon	Keldeo
B1 071	B1 071	480e8f63dcc6	Pokemon	Froakie
B1 072	B1 072	42aca7746416	Pokemon	Frogadier
B1 073	B1 073	56d26ff909d0	Pokemon	Greninja ex
B1 074	B1 074	bd3db8838c8a	Pokemon	Bergmite
B1 075	B1 075	d9a0afc2748e	Pokemon	Avalugg
B1 076	B1 076	154f92309a64	Pokemon	Chewtle
B1 077	B1 077	a567f9a504db	Pokemon	Drednaw
B1 078	B1 078	795954d8cf07	Pokemon	Arrokuda
B1 079	B1 079	80002306248b	Pokemon	Barraskewda
B1 080	B1 080	1e690ad9ed32	Pokemon	Eiscue
B1 081	B1 081	9785823ef50e	Pokemon	Jolteon ex
B1 082	B1 082	4e3d73dfb92a	Pokemon	Mareep
B1 083	B1 083	80d3ebf57326	Pokemon	Flaaffy
B1 084	B1 084	da70fec45248	Pokemon	Ampharos
B1 085	B1 085	7a8877867720	Pokemon	Mega Ampharos ex
B1 086	B1 086	b7c7240ca51f	Pokemon	Shinx
B1 087	B1 087	4ab97cfd48ef	Pokemon	Luxio
B1 088	B1 088	655a8aae4abc	Pokemon	Luxray
B1 089	B1 089	0676a20666e7	Pokemon	Pachirisu
B1 090	B1 090	6852c5a2a168	Pokemon	Blitzle
B1 091	B1 091	327f4c13c885	Pokemon	Zebstrika
B1 092	B1 092	afd19938352a	Pokemon	Joltik
B1 093	B1 093	a437959f60b4	Pokemon	Galvantula
B1 094	B1 094	1223411467ef	Pokemon	Dedenne
B1 095	B1 095	e328d65a109f	Pokemon	Yamper
B1 096	B1 096	5696d65911c2	Pokemon	Boltund
B1 097	B1 097	188c55fd16cd	Pokemon	Natu
B1 098	B1 098	7d70c8561d21	Pokemon	Xatu
B1 099	B1 099	c91c62ebf70d	Pokemon	Misdreavus
B1 100	B1 100	8b195519b825	Pokemon	Mismagius
B1 101	B1 101	75a64518933d	Pokemon	Sableye
B1 102	B1 102	ec5b76b498f7	Pokemon	Mega Altaria ex
B1 103	B1 103	63edd22b35b2	Pokemon	Duskull
B1 104	B1 104	0971df2a8461	Pokemon	Dusclops
B1 105	B1 105	eaf608bd73f8	Pokemon	Dusknoir
B1 106	B1 106	8ce1ce6533b8	Pokemon	Jirachi
B1 107	B1 107	8e721170814f	Pokemon	Drifloon
B1 108	B1 108	5594a61df922	Pokemon	Drifblim
B1 109	B1 109	ee05c7a6cee6	Pokemon	Chingling
B1 110	B1 110	c5fd7dfcd5f3	Pokemon	Yamask
B1 111	B1 111	b15d5383ee02	Pokemon	Cofagrigus
B1 112	B1 112	5421e1b42412	Pokemon	Gothita
B1 113	B1 113	ae97c8c4f153	Pokemon	Gothorita
B1 114	B1 114	793463f7c0ef	Pokemon	Gothitelle
B1 115	B1 115	10a723c673b3	Pokemon	Spritzee
B1 116	B1 116	8e6be1218ede	Pokemon	Aromatisse
B1 117	B1 117	1b7e717e2d00	Pokemon	Swirlix
B1 118	B1 118	0204c2510404	Pokemon	Slurpuff
B1 119	B1 119	2a80dd2fe2fd	Pokemon	Carbink
B1 120	B1 120	8adeca039324	Pokemon	Klefki
B1 121	B1 121	90dc26b925b7	Pokemon	Indeedee ex
B1 122	B1 122	b5ffbedf2e7d	Pokemon	Sandshrew
B1 123	B1 123	c9feda97b9aa	Pokemon	Sandslash
B1 124	B1 124	87b76e60aad5	Pokemon	Hitmonchan ex
B1 125	B1 125	dad10fd73f94	Pokemon	Sudowoodo
B1 126	B1 126	a261f021e3b2	Pokemon	Makuhita
B1 127	B1 127	39cf5a3a114d	Pokemon	Hariyama
B1 128	B1 128	b7125729e1e5	Pokemon	Hippopotas
B1 129	B1 129	1fdd267ea46a	Pokemon	Hippowdon
B1 130	B1 130	c695fe7a8cc3	Pokemon	Sandile
B1 131	B1 131	72bc9fbded16	Pokemon	Krokorok
B1 132	B1 132	252b7a0cbfa9	Pokemon	Krookodile
B1 133	B1 133	d1a28cc2faee	Pokemon	Archen
B1 134	B1 134	234065be8b5b	Pokemon	Archeops
B1 135	B1 135	498d17417fa2	Pokemon	Golett
B1 136	B1 136	8032a3d051b1	Pokemon	Golurk
B1 137	B1 137	6678268e9851	Pokemon	Terrakion
B1 138	B1 138	a8025edcdcb3	Pokemon	Pancham
B1 139	B1 139	10598d2ccdf6	Pokemon	Crabrawler
B1 140	B1 140	58cb32c73da2	Pokemon	Crabominable
B1 141	B1 141	51d531cc1555	Pokemon	Stufful
B1 142	B1 142	7dba880478b4	Pokemon	Bewear
B1 143	B1 143	80dfc65df904	Pokemon	Sandygast
B1 144	B1 144	0c4da7b0b002	Pokemon	Palossand
B1 145	B1 145	c6fa9fd2ff2c	Pokemon	Rolycoly
B1 146	B1 146	20424ccfe15a	Pokemon	Carkol
B1 147	B1 147	4a1ddcfeb114	Pokemon	Coalossal
B1 148	B1 148	308fc8b73cda	Pokemon	Murkrow
B1 149	B1 149	db194157310b	Pokemon	Honchkrow
B1 150	B1 150	effd654b7273	Pokemon	Absol
B1 151	B1 151	bb9def3fb6e2	Pokemon	Mega Absol ex
B1 152	B1 152	bc076de5661c	Pokemon	Skorupi
B1 153	B1 153	0896974905d3	Pokemon	Drapion
B1 154	B1 154	ac4f7df5e3ea	Pokemon	Darkrai
B1 155	B1 155	1ce6a56b5c36	Pokemon	Deino
B1 156	B1 156	8f7d02586879	Pokemon	Zweilous
B1 157	B1 157	76e69a2e2b49	Pokemon	Hydreigon
B1 158	B1 158	4f949877449d	Pokemon	Pangoro
B1 159	B1 159	d4532c5b1583	Pokemon	Skrelp
B1 160	B1 160	249df223a9c7	Pokemon	Dragalge ex
B1 161	B1 161	afad53165e09	Pokemon	Mareanie
B1 162	B1 162	e1a071bf2984	Pokemon	Toxapex
B1 163	B1 163	28064f894565	Pokemon	Impidimp
B1 164	B1 164	6e92d0bd25f4	Pokemon	Morgrem
B1 165	B1 165	6a48f40193a9	Pokemon	Grimmsnarl
B1 166	B1 166	0430d6d2bc4a	Pokemon	Ferroseed
B1 167	B1 167	db81c50367b7	Pokemon	Ferrothorn
B1 168	B1 168	e231ad72914b	Pokemon	Durant
B1 169	B1 169	ed90aa095c2e	Pokemon	Cobalion
B1 170	B1 170	eb882c5645d4	Pokemon	Honedge
B1 171	B1 171	2a3ec132a111	Pokemon	Doublade
B1 172	B1 172	defd7e79be5e	Pokemon	Aegislash
B1 173	B1 173	1d8c4c1042fa	Pokemon	Meltan
B1 174	B1 174	602c097208c9	Pokemon	Melmetal ex
B1 175	B1 175	b1a0625629bc	Pokemon	Corviknight
B1 176	B1 176	47ec0dfe75f2	Pokemon	Druddigon
B1 177	B1 177	5b318f5648df	Pokemon	Goomy
B1 178	B1 178	7c5f92bd4e08	Pokemon	Sliggoo
B1 179	B1 179	fcfbf6b40dce	Pokemon	Goodra
B1 180	B1 180	48f822df8312	Pokemon	Pidgey
B1 181	B1 181	a8b015ce8de3	Pokemon	Pidgeotto
B1 182	B1 182	d3b77b4df339	Pokemon	Pidgeot
B1 183	B1 183	3178b689c34b	Pokemon	Tauros ex
B1 184	B1 184	1564fc1dd7e3	Pokemon	Eevee
B1 185	B1 185	eccc4b535ed0	Pokemon	Aipom
B1 186	B1 186	e22ee5abded4	Pokemon	Ambipom
B1 187	B1 187	3858c789d812	Pokemon	Miltank
B1 188	B1 188	41d9c4ce5e1a	Pokemon	Zigzagoon
B1 189	B1 189	5c005cb29ef7	Pokemon	Linoone
B1 190	B1 190	57d157533084	Pokemon	Whismur
B1 191	B1 191	a77f3fde76a4	Pokemon	Loudred
B1 192	B1 192	48841676d853	Pokemon	Exploud
B1 193	B1 193	e50a29932d2b	Pokemon	Skitty
B1 194	B1 194	2276ccecb05f	Pokemon	Delcatty
B1 195	B1 195	0a95476dbfb0	Pokemon	Spinda
B1 196	B1 196	5840c8705c9c	Pokemon	Swablu
B1 197	B1 197	1b106cda42db	Pokemon	Altaria
B1 198	B1 198	8af70a2e29a8	Pokemon	Chatot
B1 199	B1 199	f20cc625c386	Pokemon	Patrat
B1 200	B1 200	77dba9f0251e	Pokemon	Watchog
B1 201	B1 201	b873da6327ab	Pokemon	Lillipup
B1 202	B1 202	685d055f2bc6	Pokemon	Herdier
B1 203	B1 203	97b48b4b73b8	Pokemon	Stoutland
B1 204	B1 204	9e2a96257be9	Pokemon	Rufflet
B1 205	B1 205	ffb082f934bd	Pokemon	Braviary
B1 206	B1 206	d01ace0ef26a	Pokemon	Furfrou
B1 207	B1 206	d01ace0ef26a	Pokemon	Furfrou
B1 208	B1 206	d01ace0ef26a	Pokemon	Furfrou
B1 209	B1 209	0049227dc1b9	Pokemon	Rookidee
B1 210	B1 210	c56259aa6b4f	Pokemon	Corvisquire
B1 211	B1 211	d396b3a6dce6	Pokemon	Wooloo
B1 212	B1 212	bd307fe93dca	Pokemon	Dubwool
B1 213	B1 213	ab863d619a56	Trainer	Prank Spinner
B1 214	B1 214	4d375a57be24	Trainer	Plume Fossil
B1 215	B1 215	12e485a0620e	Trainer	Hitting Hammer
B1 216	B1 216	af1692ba8768	Trainer	Cover Fossil
B1 217	B1 217	b7d7472b5d0b	Trainer	Flame Patch
B1 218	B1 218	6c21784e7679	Trainer	Sitrus Berry
B1 219	B1 219	4736637c37b6	Trainer	Heavy Helmet
B1 220	B1 220	191ef1f6aead	Trainer	Lucky Mittens
B1 221	B1 221	c7dc3a058eef	Trainer	Marlon
B1 222	B1 222	c00a8bd03c4b	Trainer	Hala
B1 223	B1 223	c0b183f679cc	Trainer	May
B1 224	B1 224	d462d7d16e0f	Trainer	Fantina
B1 225	B1 225	d5d2b111c197	Trainer	Copycat
B1 226	B1 226	1aad3db858c7	Trainer	Lisia
B1 227	B1 005	5834e98a5782	Pokemon	Beautifly
B1 228	B1 021	376d10e73221	Pokemon	Skiddo
B1 229	B1 027	835be18f0470	Pokemon	Rillaboom
B1 230	B1 028	5df7ba096641	Pokemon	Growlithe
B1 231	B1 043	823021f18455	Pokemon	Chandelure
B1 232	B1 050	e93e930b611e	Pokemon	Magikarp
B1 233	B1 055	790ef9813387	Pokemon	Ludicolo
B1 234	B1 069	44c6999731da	Pokemon	Jellicent
B1 235	B1 070	a913f8386eb6	Pokemon	Keldeo
B1 236	B1 080	1e690ad9ed32	Pokemon	Eiscue
B1 237	B1 088	655a8aae4abc	Pokemon	Luxray
B1 238	B1 111	b15d5383ee02	Pokemon	Cofagrigus
B1 239	B1 112	5421e1b42412	Pokemon	Gothita
B1 240	B1 126	a261f021e3b2	Pokemon	Makuhita
B1 241	B1 129	1fdd267ea46a	Pokemon	Hippowdon
B1 242	B1 134	234065be8b5b	Pokemon	Archeops
B1 243	B1 138	a8025edcdcb3	Pokemon	Pancham
B1 244	B1 149	db194157310b	Pokemon	Honchkrow
B1 245	B1 157	76e69a2e2b49	Pokemon	Hydreigon
B1 246	B1 175	b1a0625629bc	Pokemon	Corviknight
B1 247	B1 177	5b318f5648df	Pokemon	Goomy
B1 248	B1 194	2276ccecb05f	Pokemon	Delcatty
B1 249	B1 203	97b48b4b73b8	Pokemon	Stoutland
B1 250	B1 204	9e2a96257be9	Pokemon	Rufflet
B1 251	B1 002	951de506c786	Pokemon	Mega Pinsir ex
B1 252	B1 016	c0843f2a1f71	Pokemon	Whimsicott ex
B1 253	B1 031	d4be09bfc418	Pokemon	Rapidash ex
B1 254	B1 036	00e1960361ef	Pokemon	Mega Blaziken ex
B1 255	B1 052	ca28dfd80288	Pokemon	Mega Gyarados ex
B1 256	B1 073	56d26ff909d0	Pokemon	Greninja ex
B1 257	B1 081	9785823ef50e	Pokemon	Jolteon ex
B1 258	B1 085	7a8877867720	Pokemon	Mega Ampharos ex
B1 259	B1 102	ec5b76b498f7	Pokemon	Mega Altaria ex
B1 260	B1 121	90dc26b925b7	Pokemon	Indeedee ex
B1 261	B1 124	87b76e60aad5	Pokemon	Hitmonchan ex
B1 262	B1 151	bb9def3fb6e2	Pokemon	Mega Absol ex
B1 263	B1 160	249df223a9c7	Pokemon	Dragalge ex
B1 264	B1 174	602c097208c9	Pokemon	Melmetal ex
B1 265	B1 183	3178b689c34b	Pokemon	Tauros ex
B1 266	B1 221	c7dc3a058eef	Trainer	Marlon
B1 267	B1 222	c00a8bd03c4b	Trainer	Hala
B1 268	B1 223	c0b183f679cc	Trainer	May
B1 269	B1 224	d462d7d16e0f	Trainer	Fantina
B1 270	B1 225	d5d2b111c197	Trainer	Copycat
B1 271	B1 226	1aad3db858c7	Trainer	Lisia
B1 272	B1 002	951de506c786	Pokemon	Mega Pinsir ex
B1 273	B1 016	c0843f2a1f71	Pokemon	Whimsicott ex
B1 274	B1 031	d4be09bfc418	Pokemon	Rapidash ex
B1 275	B1 073	56d26ff909d0	Pokemon	Greninja ex
B1 276	B1 081	9785823ef50e	Pokemon	Jolteon ex
B1 277	B1 085	7a8877867720	Pokemon	Mega Ampharos ex
B1 278	B1 121	90dc26b925b7	Pokemon	Indeedee ex
B1 279	B1 124	87b76e60aad5	Pokemon	Hitmonchan ex
B1 280	B1 151	bb9def3fb6e2	Pokemon	Mega Absol ex
B1 281	B1 160	249df223a9c7	Pokemon	Dragalge ex
B1 282	B1 174	602c097208c9	Pokemon	Melmetal ex
B1 283	B1 183	3178b689c34b	Pokemon	Tauros ex
B1 284	B1 036	00e1960361ef	Pokemon	Mega Blaziken ex
B1 285	B1 052	ca28dfd80288	Pokemon	Mega Gyarados ex
B1 286	B1 102	ec5b76b498f7	Pokemon	Mega Altaria ex
B1 287	A1 018	387b3728a304	Pokemon	Bellsprout
B1 288	A1 019	0ff7adc936a7	Pokemon	Weepinbell
B1 289	A1 020	2f8ffee28af6	Pokemon	Victreebel
B1 290	A3 010	664c22e52b60	Pokemon	Rowlet
B1 291	A3a 004	0e6789a5d6e9	Pokemon	Dartrix
B1 292	A1 046	f50f5a159212	Pokemon	Moltres
B1 293	A3 030	0095172708fc	Pokemon	Litten
B1 294	A3 032	a22359afd698	Pokemon	Torracat
B1 295	A4a 013	0afd3ce0061b	Pokemon	Poliwag
B1 296	A1 060	2fef30762c67	Pokemon	Poliwhirl
B1 297	A1 061	23af2e8decb8	Pokemon	Poliwrath
B1 298	A1 083	dd008908d15d	Pokemon	Articuno
B1 299	A2 050	89605b565f43	Pokemon	Manaphy
B1 300	A3 045	ce3fe15de068	Pokemon	Popplio
B1 301	A3b 023	db4e027af8f2	Pokemon	Brionne
B1 302	A1 103	9631a22d85f3	Pokemon	Zapdos
B1 303	A3 066	a069ae868168	Pokemon	Oricorio
B1 304	A3a 021	cd3385dddb66	Pokemon	Zeraora
B1 305	A1 124	198f406a36eb	Pokemon	Drowzee
B1 306	A1 125	0b09f3a44159	Pokemon	Hypno
B1 307	A1 147	31e5e9fa5ea4	Pokemon	Geodude
B1 308	A1a 044	cabeb1299208	Pokemon	Graveler
B1 309	A1a 045	85606646212c	Pokemon	Golem
B1 310	A3 098	35325c64cad1	Pokemon	Rockruff
B1 311	A3 117	4fc00a149c4b	Pokemon	Alolan Diglett
B1 312	A1 196	9ee4e1e64aab	Pokemon	Meowth
B1 313	A1 197	119ba8447567	Pokemon	Persian
B1 314	A1 199	07b31c2869ea	Pokemon	Doduo
B1 315	A1 200	661c5044f67f	Pokemon	Dodrio
B1 316	A2 135	d962bc550112	Pokemon	Bidoof
B1 317	A3 012	49dff193a938	Pokemon	Decidueye ex
B1 318	A3 033	56c61bbe8ccf	Pokemon	Incineroar ex
B1 319	A2 049	b38add548131	Pokemon	Palkia ex
B1 320	A3b 024	c5a9dc256d55	Pokemon	Primarina ex
B1 321	A2b 022	6c3826d1f2d9	Pokemon	Pikachu ex
B1 322	A3a 019	9d7a058a9566	Pokemon	Tapu Koko ex
B1 323	A3a 033	8e1fd5ac962b	Pokemon	Lycanroc ex
B1 324	A3 104	9620c62d3912	Pokemon	Passimian ex
B1 325	A3a 047	3d953c7b482f	Pokemon	Alolan Dugtrio ex
B1 326	A2 119	958ee2c091ce	Pokemon	Dialga ex
B1 327	A2b 065	8de588ff92bd	Pokemon	Bibarel ex
B1 328	A2a 071	d24d8b43a84f	Pokemon	Arceus ex
B1 329	B1 018	25c8b82e3609	Pokemon	Lilligant
B1 330	B1 120	8adeca039324	Pokemon	Klefki
B1 331	B1 217	b7d7472b5d0b	Trainer	Flame Patch
B1a 001	B1a 001	e2aad8d78bd2	Pokemon	Bulbasaur
B1a 002	B1a 002	243081ebab61	Pokemon	Ivysaur
B1a 003	B1a 003	7fbb02598d76	Pokemon	Venusaur
B1a 004	B1a 004	209bd0eecd5c	Pokemon	Mega Venusaur ex
B1a 005	B1a 005	a7640c9a66a8	Pokemon	Spinarak
B1a 006	B1a 006	9251938a19db	Pokemon	Ariados
B1a 007	B1a 007	56caca148b7e	Pokemon	Sunkern
B1a 008	B1a 008	7e4fe7cdbcdf	Pokemon	Sunflora
B1a 009	B1a 009	9b9093955f52	Pokemon	Burmy
B1a 010	B1a 010	d3b352165a30	Pokemon	Mothim
B1a 011	B1a 011	4c4e8189418a	Pokemon	Charmander
B1a 012	B1a 012	76b5790f30ce	Pokemon	Charmeleon
B1a 013	B1a 013	dead4a7b1805	Pokemon	Charizard
B1a 014	B1a 014	f1e3a2813269	Pokemon	Mega Charizard Y ex
B1a 015	B1a 015	9280e5410b52	Pokemon	Houndour
B1a 016	B1a 016	f4f1badede89	Pokemon	Houndoom
B1a 017	B1a 017	fae2dcf13f6b	Pokemon	Squirtle
B1a 018	B1a 018	6ae62bfd0ecc	Pokemon	Wartortle
B1a 019	B1a 019	f71d2fa055ba	Pokemon	Blastoise
B1a 020	B1a 020	adab5aa7c045	Pokemon	Mega Blastoise ex
B1a 021	B1a 021	0038becfe7e0	Pokemon	Basculin
B1a 022	B1a 022	a3f3991d1854	Pokemon	Clauncher
B1a 023	B1a 023	b14fb052f687	Pokemon	Clawitzer
B1a 024	B1a 024	bd9a68a8d4ad	Pokemon	Magnemite
B1a 025	B1a 025	9711fa6cd5bb	Pokemon	Magneton
B1a 026	B1a 026	f4fb5708eee2	Pokemon	Magnezone
B1a 027	B1a 027	53e990fee6a0	Pokemon	Emolga
B1a 028	B1a 028	531864be1a21	Pokemon	Helioptile
B1a 029	B1a 029	65c925931e4c	Pokemon	Heliolisk
B1a 030	B1a 030	c06afa4b266c	Pokemon	Misdreavus
B1a 031	B1a 031	1454d365a50b	Pokemon	Mismagius
B1a 032	B1a 032	cd4808e6d73d	Pokemon	Solosis
B1a 033	B1a 033	7716f613b8f2	Pokemon	Duosion
B1a 034	B1a 034	6fb18fb14c4a	Pokemon	Reuniclus
B1a 035	B1a 035	5c145ecea594	Pokemon	Spritzee
B1a 036	B1a 036	be3fb797c028	Pokemon	Aromatisse
B1a 037	B1a 037	6e0dcc2728eb	Pokemon	Xerneas
B1a 038	B1a 038	d1dc30a4b40e	Pokemon	Onix
B1a 039	B1a 039	015f5984603e	Pokemon	Makuhita
B1a 040	B1a 040	e80d822eddf3	Pokemon	Hariyama
B1a 041	B1a 041	8e3e40cc4e60	Pokemon	Nosepass
B1a 042	B1a 042	e908f65b057b	Pokemon	Mega Lopunny ex
B1a 043	B1a 043	144f1d68d035	Pokemon	Mienfoo
B1a 044	B1a 044	5ecd1e80b452	Pokemon	Mienshao
B1a 045	B1a 045	2286be90a2b3	Pokemon	Grimer
B1a 046	B1a 046	b1de69a1a69c	Pokemon	Muk
B1a 047	B1a 047	ba6caa703333	Pokemon	Purrloin
B1a 048	B1a 048	d2e24116af9b	Pokemon	Liepard
B1a 049	B1a 049	93e90a6f1727	Pokemon	Trubbish
B1a 050	B1a 050	6d47969aadf8	Pokemon	Garbodor
B1a 051	B1a 051	82cc3ace1456	Pokemon	Steelix
B1a 052	B1a 052	338b84813f5c	Pokemon	Mega Steelix ex
B1a 053	B1a 053	9cb1a3c4d315	Pokemon	Probopass
B1a 054	B1a 054	ce4571ccd842	Pokemon	Genesect
B1a 055	B1a 055	d839e07eb346	Pokemon	Ditto
B1a 056	B1a 056	541227346df4	Pokemon	Porygon
B1a 057	B1a 057	69b6ba296bdf	Pokemon	Porygon2
B1a 058	B1a 058	194dbca004c6	Pokemon	Porygon-Z
B1a 059	B1a 059	acad59f58da5	Pokemon	Starly
B1a 060	B1a 060	9618801ef504	Pokemon	Staravia
B1a 061	B1a 061	2bfcf1025ca9	Pokemon	Staraptor
B1a 062	B1a 062	c3bcdc755baf	Pokemon	Buneary
B1a 063	B1a 063	1e5962b303b2	Pokemon	Lopunny
B1a 064	B1a 064	f000290ed305	Pokemon	Bouffalant
B1a 065	B1a 065	0c3e4e96cb78	Pokemon	Furfrou
B1a 066	B1a 066	ac2e43fe93d9	Trainer	Clemont's Backpack
B1a 067	B1a 067	de4bec7df49e	Trainer	Quick-Grow Extract
B1a 068	B1a 068	177698dd52b6	Trainer	Clemont
B1a 069	B1a 069	fa7abb7a8d13	Trainer	Serena
B1a 070	B1a 006	9251938a19db	Pokemon	Ariados
B1a 071	B1a 008	7e4fe7cdbcdf	Pokemon	Sunflora
B1a 072	B1a 034	6fb18fb14c4a	Pokemon	Reuniclus
B1a 073	B1a 037	6e0dcc2728eb	Pokemon	Xerneas
B1a 074	B1a 049	93e90a6f1727	Pokemon	Trubbish
B1a 075	B1a 062	c3bcdc755baf	Pokemon	Buneary
B1a 076	B1a 004	209bd0eecd5c	Pokemon	Mega Venusaur ex
B1a 077	B1a 014	f1e3a2813269	Pokemon	Mega Charizard Y ex
B1a 078	B1a 020	adab5aa7c045	Pokemon	Mega Blastoise ex
B1a 079	B1a 042	e908f65b057b	Pokemon	Mega Lopunny ex
B1a 080	B1a 052	338b84813f5c	Pokemon	Mega Steelix ex
B1a 081	B1a 068	177698dd52b6	Trainer	Clemont
B1a 082	B1a 069	fa7abb7a8d13	Trainer	Serena
B1a 083	B1a 004	209bd0eecd5c	Pokemon	Mega Venusaur ex
B1a 084	B1a 020	adab5aa7c045	Pokemon	Mega Blastoise ex
B1a 085	B1a 042	e908f65b057b	Pokemon	Mega Lopunny ex
B1a 086	B1a 052	338b84813f5c	Pokemon	Mega Steelix ex
B1a 087	B1a 014	f1e3a2813269	Pokemon	Mega Charizard Y ex
B1a 088	A4 001	51174725faf8	Pokemon	Oddish
B1a 089	A4 002	73dafe49e864	Pokemon	Gloom
B1a 090	A1 013	6bcd414cf078	Pokemon	Vileplume
B1a 091	B1a 013	dead4a7b1805	Pokemon	Charizard
B1a 092	A3 042	5578546656bf	Pokemon	Shellder
B1a 093	A3 043	ce64ed9685d5	Pokemon	Cloyster
B1a 094	B1 122	b5ffbedf2e7d	Pokemon	Sandshrew
B1a 095	B1 123	c9feda97b9aa	Pokemon	Sandslash
B1a 096	A3a 060	10b8691e91bb	Pokemon	Type: Null
B1a 097	A3a 061	fee676f609c1	Pokemon	Silvally
B1a 098	A3a 006	938f8df47db4	Pokemon	Buzzwole ex
B1a 099	A3 087	f7fc133d0d75	Pokemon	Lunala ex
B1a 100	A3a 043	92ee8c5e51f9	Pokemon	Guzzlord ex
B1a 101	A3 122	804a2da824da	Pokemon	Solgaleo ex
B1a 102	B1 172	defd7e79be5e	Pokemon	Aegislash
B1a 103	B1a 067	de4bec7df49e	Trainer	Quick-Grow Extract
B2 001	B2 001	b492613caaf6	Pokemon	Ledyba
B2 002	B2 002	7e38af058135	Pokemon	Ledian
B2 003	B2 003	bf9a6e092e8a	Pokemon	Shuckle
B2 004	B2 004	647754cf5c41	Pokemon	Roselia
B2 005	B2 005	0cd001ee6d51	Pokemon	Roserade
B2 006	B2 006	fc582557a613	Pokemon	Cacnea
B2 007	B2 007	e57c7506dff8	Pokemon	Cacturne
B2 008	B2 008	513819920925	Pokemon	Chespin
B2 009	B2 009	5ead1fbc8081	Pokemon	Quilladin
B2 010	B2 010	44c0a4a61fb8	Pokemon	Chesnaught
B2 011	B2 011	a116b0da410f	Pokemon	Scatterbug
B2 012	B2 012	f4bca42f65bb	Pokemon	Spewpa
B2 013	B2 013	8c7d6ecafcda	Pokemon	Vivillon
B2 014	B2 014	e4624b002fa8	Pokemon	Buzzwole
B2 015	B2 015	28a0de0d36f8	Pokemon	Gossifleur
B2 016	B2 016	34737051cc07	Pokemon	Eldegoss
B2 017	B2 017	34a37c7232d9	Pokemon	Teal Mask Ogerpon ex
B2 018	B2 018	d6a5c6331d06	Pokemon	Alolan Marowak
B2 019	B2 019	4751980ad714	Pokemon	Reshiram
B2 020	B2 020	2d00d7de9f1f	Pokemon	Litleo
B2 021	B2 021	844d0c923955	Pokemon	Pyroar
B2 022	B2 022	3ad863f8488a	Pokemon	Oricorio
B2 023	B2 023	8d0d747158c6	Pokemon	Blacephalon ex
B2 024	B2 024	3dd1c7a78b94	Pokemon	Scorbunny
B2 025	B2 025	848132a41d12	Pokemon	Raboot
B2 026	B2 026	d158d4952f23	Pokemon	Cinderace
B2 027	B2 027	fe1fe293a347	Pokemon	Hearthflame Mask Ogerpon
B2 028	B2 028	b2d09519917f	Pokemon	Alolan Vulpix
B2 029	B2 029	17831e3b1395	Pokemon	Alolan Ninetales ex
B2 030	B2 030	4f0c9ea91ff5	Pokemon	Galarian Mr. Mime
B2 031	B2 031	a0f36b18eeb2	Pokemon	Galarian Mr. Rime
B2 032	B2 032	4914452ec342	Pokemon	Delibird
